source_id,verification_status,cycle,criterion,title,section_type,section_label,source_file_date,json_path,item_path,field_name,item_no,subitem_no,parent_source_id,source_kind,content_level,content,content_hash,source_files,input_positions,occurrence_count
c4__1_4__checkpoints__item:1,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[0].content,item:1,items,1,,,check_item,item,대학경영 및 교육·연구 전반의 질 관리를 위한 대학 성과관리체계 구축이 적절한가,794defd7cb,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:1.sub:001,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[0].sub_items[0],item:1.sub:001,sub_items,1,1,c4__1_4__checkpoints__item:1,sub_item,sub_item,"관련 규정, 조직 및 인력 구성 현황 등",005e13a4b0,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:2,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[1].content,item:2,items,2,,,check_item,item,중장기 발전계획과 연계한 성과평가 실시를 위한 조직 운영이 적절한가,ee8062575d,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:2.sub:001,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[1].sub_items[0],item:2.sub:001,sub_items,2,1,c4__1_4__checkpoints__item:2,sub_item,sub_item,"관련 조직(위원회 등) 운영 실적, 결과보고서 등",c991ea5103,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:3,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[2].content,item:3,items,3,,,check_item,item,중장기 발전계획과 연계한 성과평가를 체계적으로 실시하는가,773bd81337,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:3.sub:001,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[2].sub_items[0],item:3.sub:001,sub_items,3,1,c4__1_4__checkpoints__item:3,sub_item,sub_item,"평가 대상, 평가 시기, 평가 방법, 평가 내용 및 기준 등",c598f5f6a0,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:4,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[3].content,item:4,items,4,,,check_item,item,중장기 발전계획과 연계한 성과평가 결과에 대한 환류가 적절하게 이루어지고 있는가,abecb6e7e5,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:4.sub:001,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[3].sub_items[0],item:4.sub:001,sub_items,4,1,c4__1_4__checkpoints__item:4,sub_item,sub_item,중장기 발전계획과 연계한 성과평가 결과 공개 실적,34b1aff265,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:4.sub:002,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[3].sub_items[1],item:4.sub:002,sub_items,4,2,c4__1_4__checkpoints__item:4,sub_item,sub_item,중장기 발전계획과 연계한 성과평가 결과를 반영한 개선 실적,701674cf86,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:5,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[4].content,item:5,items,5,,,check_item,item,대학 자체평가 실시를 위한 조직 운영이 적절한가,438c21627d,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:5.sub:001,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[4].sub_items[0],item:5.sub:001,sub_items,5,1,c4__1_4__checkpoints__item:5,sub_item,sub_item,"관련 조직(위원회 등) 운영 실적, 결과보고서 등",c991ea5103,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:6,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[5].content,item:6,items,6,,,check_item,item,대학 자체평가를 체계적으로 실시하는가,a7e556faef,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:6.sub:001,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[5].sub_items[0],item:6.sub:001,sub_items,6,1,c4__1_4__checkpoints__item:6,sub_item,sub_item,"평가 대상, 평가 시기, 평가 방법, 평가 내용 및 기준 등",c598f5f6a0,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:7,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[6].content,item:7,items,7,,,check_item,item,대학 자체평가 결과에 대한 환류는 적절한가,555e786737,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:7.sub:001,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[6].sub_items[0],item:7.sub:001,sub_items,7,1,c4__1_4__checkpoints__item:7,sub_item,sub_item,대학 자체평가 결과 공개 실적,208d1b45cc,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__checkpoints__item:7.sub:002,source_verified,4,1.4,성과관리체계 구축 및 운영,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[6].sub_items[1],item:7.sub:002,sub_items,7,2,c4__1_4__checkpoints__item:7,sub_item,sub_item,대학 자체평가 결과를 반영한 개선 실적,9b4ac5b4e1,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",4,1
c4__1_4__evidence__정보공시:001,source_verified,4,1.4,성과관리체계 구축 및 운영,evidence,근거자료,2026-04-20,cycle_4.정보공시[0].content,정보공시:001,정보공시,1,,,evidence_item,item,11-가. 학교 발전계획 및 특성화계획,821f55df73,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",4,1
c4__1_4__evidence__정보공시:002,source_verified,4,1.4,성과관리체계 구축 및 운영,evidence,근거자료,2026-04-20,cycle_4.정보공시[1].content,정보공시:002,정보공시,2,,,evidence_item,item,14-자. 「고등교육법」 제11조의2에 따른 대학 평가 결과,041a01aedb,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",4,1
c4__1_4__evidence__제출자료_관련규정:001,source_verified,4,1.4,성과관리체계 구축 및 운영,evidence,근거자료,2026-04-20,cycle_4.제출자료_관련규정[0].content,제출자료_관련규정:001,제출자료_관련규정,1,,,evidence_item,item,대학 성과관리 관련 규정,5bb3048305,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",4,1
c4__1_4__evidence__제출자료_관련규정:002,source_verified,4,1.4,성과관리체계 구축 및 운영,evidence,근거자료,2026-04-20,cycle_4.제출자료_관련규정[1].content,제출자료_관련규정:002,제출자료_관련규정,2,,,evidence_item,item,대학 자체평가 관련 규정,867bb6da57,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",4,1
c4__1_4__evidence__제출자료_첨부:001,source_verified,4,1.4,성과관리체계 구축 및 운영,evidence,근거자료,2026-04-20,cycle_4.제출자료_첨부[0].content,제출자료_첨부:001,제출자료_첨부,1,,,evidence_item,item,대학 중장기 발전계획서,db2b49c32f,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",4,1
c4__1_4__evidence__제출자료_첨부:002,source_verified,4,1.4,성과관리체계 구축 및 운영,evidence,근거자료,2026-04-20,cycle_4.제출자료_첨부[1].content,제출자료_첨부:002,제출자료_첨부,2,,,evidence_item,item,대학 자체평가보고서,30dd7d64b4,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",4,1
