action_id,benchmark_required,candidate_only_warning,change_id,change_type,cycle4_criterion,cycle4_title,department_candidate,evidence_focus,notice_required,preparation_task,priority,risk_level,section_type,source_id_3,source_id_4,verification_status,action_type,primary_department,support_departments,data_period,metric_or_threshold,evidence_link,confirmed_by,confirmed_at,source_support_level,official_confirmation_needed
act_00383,true,Department/risk values are operational candidates for review.,chg_00621,유지,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,유의사항 및 관련 정책 항목 검토 및 준비: 멀티캠퍼스인 경우 캠퍼스별로 구분하여 작성함,1,high,notes,c3__4_2__notes__item:3,c4__4_2__notes__item:7,needs_review,monitoring_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__notes__item:7,,,source_json_comparative_candidate,true
act_00384,true,Department/risk values are operational candidates for review.,chg_00622,신설후보,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,"유의사항 및 관련 정책 항목 검토 및 준비: 조직, 시설, 인력, 예산, 프로그램, 만족도 조사 등",1,high,notes,,c4__4_2__notes__item:7.sub:001,needs_review,new_requirement_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__notes__item:7.sub:001,,,source_json_single_side_review,true
act_00385,true,Department/risk values are operational candidates for review.,chg_00623,삭제/이동후보,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,유의사항 및 관련 정책 항목 검토 및 준비: 멀티캠퍼스인 경우 캠퍼스별로 구분하여 작성함,1,high,notes,c3__4_3__notes__item:1,,needs_review,deletion_or_move_review,학생상담센터,인권센터;장애학생지원센터,,,c3__4_3__notes__item:1,,,source_json_single_side_review,true
act_00386,true,Department/risk values are operational candidates for review.,chg_00624,신설후보,4.3,진로 및 취·창업 지원,진로·취창업지원센터,관련 규정·운영자료·실적자료 확인,true,"유의사항 및 관련 정책 항목 검토 및 준비: 진로 및 취·창업 지원 전문 인력 확보는 대학의 규모나 특성에 따라 겸직, 공동, 협약, 위탁 가능함",1,high,notes,,c4__4_3__notes__item:1,needs_review,new_requirement_review,진로·취창업지원센터,,,,c4__4_3__notes__item:1,,,source_json_single_side_review,true
act_00387,true,Department/risk values are operational candidates for review.,chg_00625,변경,4.3,진로 및 취·창업 지원,진로·취창업지원센터,관련 규정·운영자료·실적자료 확인,true,유의사항 및 관련 정책 항목 검토 및 준비: 진로 및 취·창업지원센터를 독립적으로 운영하지 않더라도 동일한 역할을 하는 조직(기관)이 있다면 실적으로 인정함,1,high,notes,c3__5_4__notes__item:2,c4__4_3__notes__item:2,needs_review,content_change_review,진로·취창업지원센터,,,,c4__4_3__notes__item:2,,,source_json_comparative_candidate,true
act_00388,true,Department/risk values are operational candidates for review.,chg_00626,유지,4.3,진로 및 취·창업 지원,진로·취창업지원센터,관련 규정·운영자료·실적자료 확인,true,유의사항 및 관련 정책 항목 검토 및 준비: 멀티캠퍼스인 경우 캠퍼스별로 구분하여 작성함,1,high,notes,c3__4_2__notes__item:3,c4__4_3__notes__item:3,needs_review,monitoring_review,진로·취창업지원센터,,,,c4__4_3__notes__item:3,,,source_json_comparative_candidate,true
act_00389,true,Department/risk values are operational candidates for review.,chg_00627,신설후보,4.3,진로 및 취·창업 지원,진로·취창업지원센터,관련 규정·운영자료·실적자료 확인,true,"유의사항 및 관련 정책 항목 검토 및 준비: 조직, 시설, 인력, 예산, 프로그램, 만족도 조사 등",1,high,notes,,c4__4_3__notes__item:3.sub:001,needs_review,new_requirement_review,진로·취창업지원센터,,,,c4__4_3__notes__item:3.sub:001,,,source_json_single_side_review,true
act_00390,true,Department/risk values are operational candidates for review.,chg_00628,삭제후보,4.3,진로 및 취·창업 지원,진로·취창업지원센터,기준값/정량;산식/기준산정,true,유의사항 및 관련 정책 항목 검토 및 준비: 졸업생의 취업률에서 종교관련 및 예체능계열 학생 비율이 50% 이상인 대학의 기준값은 25%로 함,1,high,notes,c3__5_4__notes__item:1,,needs_review,deletion_or_move_review,진로·취창업지원센터,,,50%;25%;기준값;비율,c3__5_4__notes__item:1,,,source_json_single_side_review,true
act_00391,true,Department/risk values are operational candidates for review.,chg_00629,이동후보,4.3,진로 및 취·창업 지원,진로·취창업지원센터,관련 규정·운영자료·실적자료 확인,true,유의사항 및 관련 정책 항목 검토 및 준비: 멀티캠퍼스인 경우 캠퍼스별로 구분하여 작성함,1,high,notes,c3__5_4__notes__item:3,,needs_review,move_review,진로·취창업지원센터,,,,c3__5_4__notes__item:3,,,source_json_single_side_review,true
act_00392,false,Department/risk values are operational candidates for review.,chg_00631,유지,4.4,교육 시설,"시설관리팀, 교무처",관련 규정·운영자료·실적자료 확인,true,유의사항 및 관련 정책 항목 검토 및 준비: 재학생 1인당 실험·실습실 면적 계산 시 대학원용 실험·실습실 면적도 포함하여 산정함,2,medium,notes,c3__4_4__notes__item:4,c4__4_4__notes__item:2,needs_review,monitoring_review,시설관리팀,교무처,,,c4__4_4__notes__item:2,,,source_json_comparative_candidate,true
act_00393,false,Department/risk values are operational candidates for review.,chg_00632,변경,4.4,교육 시설,"시설관리팀, 교무처",산식/기준산정,true,"유의사항 및 관련 정책 항목 검토 및 준비: 실험·실습 기자재 구입비는 「기계·기구 매입비」항목에서 지출된 금액과 실험·실습실의 집기·비품 매입비, 리스 임차료 등을 포함하여 산출하며 다른 지출 항목에서 명확하게 실험·실습 기자재 구입비로 사용된 금액이 있는 경우 별도로 기술함",1,high,notes,c3__4_4__notes__item:6,c4__4_4__notes__item:3,candidate,metric_or_standard_update,시설관리팀,교무처,,산출,c4__4_4__notes__item:3,,,source_json_comparative_candidate,true
act_00394,false,Department/risk values are operational candidates for review.,chg_00633,유지,4.4,교육 시설,"시설관리팀, 교무처",관련 규정·운영자료·실적자료 확인,true,"유의사항 및 관련 정책 항목 검토 및 준비: 강의실, 실험·실습실 확보 현황은 캠퍼스가 분리되어있는 경우 캠퍼스별로 구분하여 작성함",2,medium,notes,c3__4_4__notes__item:5,c4__4_4__notes__item:4,needs_review,monitoring_review,시설관리팀,교무처,,,c4__4_4__notes__item:4,,,source_json_comparative_candidate,true
act_00395,false,Department/risk values are operational candidates for review.,chg_00634,삭제후보,4.4,교육 시설,"시설관리팀, 교무처",증빙,true,유의사항 및 관련 정책 항목 검토 및 준비: 교수·학습에 직접 사용되는 교사의 내부 환경은「학교보건법」 제4조의 규정에 의한 환경위생 및 식품위생의 유지·관리에 관한 기준에 적합하여야 함,1,high,notes,c3__4_4__notes__item:1,,needs_review,deletion_or_move_review,시설관리팀,교무처,,,c3__4_4__notes__item:1,,,source_json_single_side_review,true
act_00396,false,Department/risk values are operational candidates for review.,chg_00635,삭제후보,4.4,교육 시설,"시설관리팀, 교무처",증빙,true,유의사항 및 관련 정책 항목 검토 및 준비: 대학설립·운영규정에서 교육기본시설로 정의된 시설만 인정함,1,high,notes,c3__4_4__notes__item:2,,needs_review,deletion_or_move_review,시설관리팀,교무처,,,c3__4_4__notes__item:2,,,source_json_single_side_review,true
act_00397,false,Department/risk values are operational candidates for review.,chg_00636,삭제후보,4.4,교육 시설,"시설관리팀, 교무처",관련 규정·운영자료·실적자료 확인,true,"유의사항 및 관련 정책 항목 검토 및 준비: 실험·실습실에 구비된 집기·비품, 시약·시료 등은 실험·실습 기자재에 포함되지 않음",1,high,notes,c3__4_4__notes__item:7,,needs_review,deletion_or_move_review,시설관리팀,교무처,,,c3__4_4__notes__item:7,,,source_json_single_side_review,true
act_00398,true,Department/risk values are operational candidates for review.,chg_00638,변경,4.5,기숙사 및 학생 복지시설,"학생처, 생활관, 시설관리팀",관련 규정·운영자료·실적자료 확인,true,"유의사항 및 관련 정책 항목 검토 및 준비: 학생 복지시설은 학생회관, 학생식당, 보건진료소, 동아리방, 휴게실, 복사실, 체력단련실, 체육시설, 서점 등을 의미함",2,medium,notes,c3__4_5__notes__item:2,c4__4_5__notes__item:2,candidate,content_change_review,학생처,생활관;시설관리팀,,,c4__4_5__notes__item:2,,,source_json_comparative_candidate,true
act_00399,true,Department/risk values are operational candidates for review.,chg_00640,신설후보,4.5,기숙사 및 학생 복지시설,"학생처, 생활관, 시설관리팀",관련 규정·운영자료·실적자료 확인,true,"유의사항 및 관련 정책 항목 검토 및 준비: 조직, 시설, 인력, 예산, 프로그램, 만족도 조사 등",1,high,notes,,c4__4_5__notes__item:3.sub:001,needs_review,new_requirement_review,학생처,생활관;시설관리팀,,,c4__4_5__notes__item:3.sub:001,,,source_json_single_side_review,true
act_00400,true,Department/risk values are operational candidates for review.,chg_00642,신설후보,4.6,도서관,도서관,기준값/정량;산식/기준산정,true,"유의사항 및 관련 정책 항목 검토 및 준비: 도서관 직원 수는 정규직 사서 1명, 비정규직 사서 1명, 정규직 비사서 0.8명, 비정규직 비사서 0.5명으로 산출함. 단, 시간제 근무자의 경우 통상 근로자 근무 시간을 고려하여 직원 수를 입력함",1,high,notes,c3__4_6__notes__item:2,c4__4_6__notes__item:2,needs_review,new_requirement_review,도서관,,,1명;0.8명;0.5명;산출,c4__4_6__notes__item:2,,,source_json_comparative_candidate,true
act_00401,true,Department/risk values are operational candidates for review.,chg_00643,신설후보,4.6,도서관,도서관,관련 규정·운영자료·실적자료 확인,true,유의사항 및 관련 정책 항목 검토 및 준비: 정규직에는 무기계약직 포함,1,high,notes,,c4__4_6__notes__item:2.sub:001,needs_review,new_requirement_review,도서관,,,,c4__4_6__notes__item:2.sub:001,,,source_json_single_side_review,true
act_00402,true,Department/risk values are operational candidates for review.,chg_00644,변경,4.6,도서관,도서관,관련 규정·운영자료·실적자료 확인,true,유의사항 및 관련 정책 항목 검토 및 준비: 도서관 인력의 전문성 강화와 관련하여 「대학도서관진흥법시행령」 제4조에 의한 《대학도서관 발전계획서》를 참고함,2,medium,notes,c3__4_6__notes__item:2.sub:001,c4__4_6__notes__item:2.sub:002,candidate,content_change_review,도서관,,,,c4__4_6__notes__item:2.sub:002,,,source_json_comparative_candidate,true
act_00403,true,Department/risk values are operational candidates for review.,chg_00646,변경,4.6,도서관,도서관,증빙,true,유의사항 및 관련 정책 항목 검토 및 준비: 정원내·외 학부 및 대학원 재학생 수는 해당연도 공시자료를 활용함,2,medium,notes,c3__4_6__notes__item:3,c4__4_6__notes__item:3,candidate,evidence_preparation_update,도서관,,,,c4__4_6__notes__item:3,,,source_json_comparative_candidate,true
act_00404,true,Department/risk values are operational candidates for review.,chg_00650,신설후보,4.6,도서관,도서관,관련 규정·운영자료·실적자료 확인,true,"유의사항 및 관련 정책 항목 검토 및 준비: 조직, 시설, 인력, 예산, 프로그램, 만족도 조사 등",1,high,notes,,c4__4_6__notes__item:6.sub:001,needs_review,new_requirement_review,도서관,,,,c4__4_6__notes__item:6.sub:001,,,source_json_single_side_review,true
act_00405,false,Department/risk values are operational candidates for review.,chg_00655,변경,1.1,교육목표 및 발전계획,"기획처, 교무처",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 발전계획의 수립 과정 및 내용은 합리적인가,2,medium,checkpoints,c3__1_2__checkpoints__item:1,c4__1_1__checkpoints__item:4,candidate,content_change_review,기획처,교무처,,,c4__1_1__checkpoints__item:4,,,source_json_comparative_candidate,true
