candidate_id,candidate_type,verification_status,candidate_only_warning,section_type,section_label,source_file,source_file_date,input_index,json_path,source_id,ai_group_id,ai_theme,ai_mapping_type,ai_mapping_note,cycle4_criterion,cycle4_title,cycle_context,criterion_context,title_context
cand_00387,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,19,cycle_3[0].items[2].mapping_note,c3__4_1__notes__item:3,,,,"변경됨(4주기 4.1 item3): '조직, 시설, 인력, 예산, 프로그램, 만족도 조사 등' 서브 기준 추가",,,3,4.1,장학 제도 및 학생자치활동 지원
cand_00388,group_metadata,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,20,$,,20,학생 심리상담 및 권익 보호,통합·분리 (N:1),"3주기 4.2(학생 심리 및 진로 상담)와 4.3(학생 권익 보호 및 소수집단학생 지원)이 4주기 4.2로 통합됨. 진로 관련 항목은 4주기 4.3으로 분리. '전문상담원 자격 정의'(item1), '인권센터 법령 부합 요건'(item4) 신규 추가. 심리상담 실적에서 '학습상담' 외 '진로 상담, 취·창업 상담'도 제외 대상으로 추가. 3주기 4.2 item3과 4.3 item1(멀티캠퍼스) 단일화됨. '외국인 유학생' 소수집단 제외됨.",4.2,학생 심리상담 및 권익 보호,,,
cand_00389,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,20,cycle_4.items[0].mapping_note,c4__4_2__notes__item:1,,,,신규 추가,,,4,4.2,학생 심리상담 및 권익 보호
cand_00390,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,20,cycle_4.items[3].mapping_note,c4__4_2__notes__item:4,,,,신규 추가,,,4,4.2,학생 심리상담 및 권익 보호
cand_00391,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,20,cycle_4.items[6].mapping_note,c4__4_2__notes__item:7,,,,단일화됨: 3주기 4.2 item3과 4.3 item1이 하나로 통합됨,,,4,4.2,학생 심리상담 및 권익 보호
cand_00392,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,20,cycle_3[0].items[0].mapping_note,c3__4_2__notes__item:1,,,,"변경됨(4주기 4.2 item2): '진로 상담, 취·창업 상담'도 제외 대상으로 추가. 준거 명칭이 '심리상담'으로 특정됨",,,3,4.2,학생 심리 및 진로 상담
cand_00393,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,20,cycle_3[0].items[1].mapping_note,c3__4_2__notes__item:2,,,,변경됨(4주기 4.2 item3): '상담실적' → '심리상담 실적'으로 심리상담으로 특정,,,3,4.2,학생 심리 및 진로 상담
cand_00394,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,20,cycle_3[0].items[2].mapping_note,c3__4_2__notes__item:3,,,,단일화됨: 4주기 4.2 item7에서 3주기 4.3 item1과 통합됨. 서브 기준 추가됨,,,3,4.2,학생 심리 및 진로 상담
cand_00395,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,20,cycle_3[1].items[0].mapping_note,c3__4_3__notes__item:1,,,,단일화됨: 4주기 4.2 item7에서 3주기 4.2 item3과 통합됨,,,3,4.3,학생 권익 보호 및 소수집단학생 지원
cand_00396,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,20,cycle_3[1].items[2].mapping_note,c3__4_3__notes__item:3,,,,변경됨(4주기 4.2 item6): '외국인 유학생' 삭제됨,,,3,4.3,학생 권익 보호 및 소수집단학생 지원
cand_00397,group_metadata,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,21,$,,21,진로 및 취·창업 지원,통합·이동 (N:1),3주기 4.2(학생 심리 및 진로 상담) 일부와 5.4(취·창업지원 및 성과) 일부가 4주기 4.3으로 통합됨. 3주기 4.2의 심리상담 관련 항목은 4주기 4.2로 이동(group 20 참조). 3주기 5.4 item1(취업률 기준값 25%)은 삭제됨. '진로 및 취창업 지원 인력 겸직·위탁 가능'(item1) 신규 추가. 3주기 4.2 item3과 5.4 item3(멀티캠퍼스)은 단일화됨.,4.3,진로 및 취·창업 지원,,,
cand_00398,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,21,cycle_4.items[0].mapping_note,c4__4_3__notes__item:1,,,,신규 추가,,,4,4.3,진로 및 취·창업 지원
cand_00399,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,21,cycle_4.items[2].mapping_note,c4__4_3__notes__item:3,,,,단일화됨: 3주기 4.2 item3과 5.4 item3이 하나로 통합됨,,,4,4.3,진로 및 취·창업 지원
cand_00400,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,21,cycle_3[0].items[0].mapping_note,c3__4_2__notes__item:3,,,,"단일화됨: 4주기 4.3 item3에서 3주기 5.4 item3과 통합됨. (3주기 4.2 items 1-2는 4주기 4.2로 이동, group20 참조)",,,3,4.2,학생 심리 및 진로 상담
cand_00401,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,notes,유의사항 및 관련 정책,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",2026-04-22,21,cycle_3[1].items[0].mapping_note,c3__5_4__notes__item:1,,,,삭제됨: 4주기 전체에 해당 항목 없음,,,3,5.4,취·창업지원 및 성과
